"","Atr","Dim","Spl","Lfq","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","Sks","SksP","Kts","KtsP","AbsC","AtrEnt","CanC","ClEnt","NClEnt","JEnt","MutInf","EAttr","NoiSig","class"
"corel5k_cathedral",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.26197458528546,3,45.8352899954582,0.0175887894944626,0.0812780357765567,0.317463940618966,0.0116124467593863,0.0167532193523538,0.0928370585128681,5.34240230748201e-05,217.363764296132,1520.37617308841,"SVM"
"corel5k_ceremony",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.73514048404732,3,48.2097176210251,0.0197504354250452,0.0812780357765567,0.350230114910212,0.0197757082781358,0.0285303162629333,0.100959660005003,9.40840496889773e-05,210.191933101416,862.887513826683,"SVM"
"corel5k_crowd",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.1211504014777,3,45.3866812543806,0.0176684410181994,0.0812780357765567,0.348188702751017,0.0101592083244917,0.014656639469102,0.0913800585482723,5.71855527759894e-05,177.653407745973,1420.30366554196,"SVM"
"corel5k_glass",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.41459590425985,3,46.3937883095157,0.0180787988754726,0.0812780357765567,0.28104620390806,0.0130337808319503,0.0188037709702883,0.0942599046001577,5.19120083492169e-05,251.074486355273,1564.68852489374,"SVM"
"corel5k_shrine",499,0.110888888888889,4500,0.00444444444444444,0,1,2,2,2,0,1000,0,6.19053600719926,3,51.2261901347577,0.0223584572895614,0.0812780357765567,0.346320445761988,0.0285061105798476,0.0411256243685786,0.109678299954261,0.000105846402143419,269.31581992955,766.886618067826,"SVM"
"corel5k_model",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33659738302401,3,45.042552547014,0.0154383276596268,0.0812780357765567,0.315073020687939,0.00209149367920425,0.00301738755903858,0.0833501938086113,1.93356471494402e-05,108.167762011772,4202.53325380732,"SVM"
"corel5k_pillar",499,0.110888888888889,4500,0.0108888888888889,0,1,2,2,2,0,1000,0,6.99071053028507,3,60.1452597127863,0.0196271989200558,0.0812780357765567,0.561344190726211,0.0600473011368603,0.0866299435689146,0.141011126895986,0.00031421001743075,191.10562300928,257.674234644572,"KNN_3"
"corel5k_carpet",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69058274168971,3,44.3020339438742,0.0168566536615866,0.0812780357765567,0.348070371110212,0.00554192465310521,0.00799530721401518,0.086785144588461,3.48158412008151e-05,159.178249381936,2333.51305420861,"SVM"
"corel5k_monument",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.33288527479307,3,46.0464332984238,0.0176893939797759,0.0812780357765567,0.295069191264528,0.0116124467593863,0.0167532193523538,0.0928427204213901,4.77621145528382e-05,243.130918053047,1700.72607593913,"SVM"
"corel5k_floor",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69055259413493,3,44.2997947513146,0.0175206536825843,0.0812780357765567,0.341135170035612,0.00554192465310521,0.00799530721401518,0.0867816332551843,3.83271744774798e-05,144.595178973121,2119.63729937395,"SVM"
"corel5k_vines",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.49280567968145,3,46.8238909493243,0.0195940306488203,0.0812780357765567,0.36690615922632,0.0144272148621774,0.0208140713355028,0.0956326751955053,7.25754432287579e-05,198.789207758646,1118.91098036244,"SVM"
"corel5k_cottage",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.80716640977917,3,48.5840454915579,0.0212085349423676,0.0812780357765567,0.410855435111855,0.0197757082781358,0.0285303162629333,0.100956477996444,9.72660582483598e-05,203.315613218749,834.625882659096,"SVM"
"corel5k_poppies",499,0.110888888888889,4500,0.00266666666666667,0,1,2,2,2,0,1000,0,5.75614047852578,3,48.3625595278143,0.0193629288817069,0.0812780357765567,0.42439243449114,0.0184682440156507,0.0266440440553066,0.0996577486964224,8.85310957850989e-05,208.607426033455,917.073305834277,"SVM"
"corel5k_lawn",499,0.110888888888889,4500,0.00355555555555556,0,1,2,2,2,0,1000,0,5.83790846240562,3,49.0241453327827,0.0200785427275176,0.0812780357765567,0.457519364401193,0.0235998722310811,0.0340474186333938,0.104746342097637,0.000131565910000157,179.376802327084,616.774283448196,"SVM"
"corel5k_tower",499,0.110888888888889,4500,0.00888888888888889,0,1,2,2,2,0,1000,0,6.92730609067952,3,58.1622009206025,0.0231612051751762,0.0812780357765567,0.32773942146706,0.0508310715523042,0.0733337348515813,0.131991846964091,0.000117260364770095,433.488942763955,692.141590817268,"SVM"
"corel5k_vegetables",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.89406641215388,3,44.6876652308852,0.0170080746835403,0.0812780357765567,0.32063327179185,0.00713341665639788,0.01029134483478,0.0883734723002654,3.79801326890509e-05,187.819687592991,2139.01452922748,"SVM"
"corel5k_bench",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.46940940088279,3,46.7581281051965,0.0193395423771863,0.0812780357765567,0.394299051991631,0.0144272148621774,0.0208140713355028,0.0956289502814484,7.63003572855322e-05,189.084499410503,1064.23794472412,"SVM"
"corel5k_rose",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.82847008952028,3,44.6097091502829,0.0168563826451794,0.0812780357765567,0.349707296907392,0.00713341665639788,0.01029134483478,0.0883664359998703,4.50164330841571e-05,158.462502861169,1804.51923393418,"SVM"
"corel5k_tulip",499,0.110888888888889,4500,0.00622222222222222,0,1,2,2,2,0,1000,0,6.49163774146456,3,54.0113572086722,0.0211165751535649,0.0812780357765567,0.421593496630746,0.0378093991746944,0.0545474326883229,0.118946738052631,0.00014069689862023,268.729442834058,576.68178668915,"SVM"
"corel5k_canal",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.29302091947454,3,45.9191493484435,0.0189894828232848,0.0812780357765567,0.30780104385402,0.0116124467593863,0.0167532193523538,0.092834804929743,5.56776061999353e-05,208.565840953842,1458.79759770367,"SVM"
"corel5k_cheese",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.10611136769174,3,45.3313310775493,0.0178246510972736,0.0812780357765567,0.327329241615914,0.0101592083244917,0.014656639469102,0.0913847787199786,5.24653810697958e-05,193.636415429379,1548.1746008369,"SVM"
"corel5k_railing",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33649050428627,3,45.0408369981179,0.0154398932622536,0.0812780357765567,0.284635242272182,0.00209149367920425,0.00301738755903858,0.0833505069982046,1.90224575561907e-05,109.948657949487,4271.74107651277,"SVM"
"corel5k_dock",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.89906449584564,3,44.6934196908752,0.0181251562762745,0.0812780357765567,0.348102799876449,0.00713341665639788,0.01029134483478,0.0883660411721132,4.54112608413319e-05,157.08475220105,1788.82116485477,"SVM"
"corel5k_horses",499,0.110888888888889,4500,0.0228888888888889,0,1,2,2,2,0,1000,0,7.92542207677792,3,74.0478882694198,0.0210129639925664,0.0812780357765567,0.651215317881885,0.109078623119371,0.157367188641313,0.189866059544398,0.000490599351530405,222.337479206006,164.670899325515,"KNN_3"
"corel5k_petals",499,0.110888888888889,4500,0.0131111111111111,0,1,2,2,2,0,1000,0,7.36208070739066,3,69.3297299121281,0.0218282851502524,0.0812780357765567,0.598063619127038,0.0698522087489319,0.100775435157225,0.150850457414725,0.000279787110763302,249.661996788789,289.499571459235,"RF"
"corel5k_umbrella",499,0.110888888888889,4500,0.00333333333333333,0,1,2,2,2,0,1000,0,5.95275920089027,3,49.4444728660851,0.0217294015201533,0.0812780357765567,0.343224348608218,0.0223403798434845,0.0322303552117708,0.103530290821661,8.81247983806071e-05,253.508436376755,921.306062199661,"SVM"
"corel5k_column",499,0.110888888888889,4500,0.00222222222222222,0,1,2,2,2,0,1000,0,5.61916516251997,3,47.3694333160316,0.0202042716702586,0.0812780357765567,0.321906164024954,0.0157958569948722,0.0227886045530933,0.0970070556261595,6.6837145269372e-05,236.333507830273,1215.06085132727,"SVM"
"corel5k_waterfalls",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.46627533226211,3,46.6725561432201,0.0193781892366944,0.0812780357765567,0.313350386230077,0.0144272148621774,0.0208140713355028,0.0956419851277355,6.32655109984973e-05,228.042335144025,1283.71317932589,"SVM"
"corel5k_elephant",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.80360342277672,3,48.4601747289373,0.020178722605259,0.0812780357765567,0.33666660162005,0.0197757082781358,0.0285303162629333,0.1009727423759,8.10016787924335e-05,244.139486649542,1002.41174390757,"SVM"
"corel5k_monks",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.83465170350192,3,48.6726731531677,0.0201916827721707,0.0812780357765567,0.353962038632928,0.0197757082781358,0.0285303162629333,0.100971514412783,8.22296419093245e-05,240.493668936838,987.427456198616,"SVM"
"corel5k_pattern",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.08638786455291,3,45.1608885011861,0.0174351532887085,0.0812780357765567,0.298254315762415,0.00866871000210168,0.0125063049309366,0.0899038834225441,4.2862356114199e-05,202.245298392031,1895.25683571864,"SVM"
"corel5k_interior",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.30770819520445,3,45.9744162177421,0.0186891914708649,0.0812780357765567,0.334665590120125,0.0116124467593863,0.0167532193523538,0.0928316844992596,5.87980366832002e-05,197.497185525996,1381.32567550643,"SVM"
"corel5k_vendor",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69022065994455,3,44.2921644657713,0.0167494701293669,0.0812780357765567,0.333882420765169,0.00554192465310521,0.00799530721401518,0.0867841439178728,3.5816511788988e-05,154.730999092131,2268.28954598941,"SVM"
"corel5k_silhouette",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.12989893731857,3,45.4228586205051,0.0174041976280033,0.0812780357765567,0.369710854341697,0.0101592083244917,0.014656639469102,0.0913811366217795,5.61074792688422e-05,181.066917581759,1447.61321227974,"SVM"
"corel5k_architecture",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.38412830808549,3,46.2943446883735,0.0195401959319679,0.0812780357765567,0.307764799656739,0.0130337808319503,0.0188037709702883,0.0942505816110444,6.12349974625926e-05,212.848556740978,1326.31345055102,"SVM"
"corel5k_blossoms",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,4.9809275883869,3,44.9737450447551,0.0175248877567829,0.0812780357765567,0.389790955288748,0.00866871000210168,0.0125063049309366,0.0898923153325493,5.44304461089515e-05,159.262152376077,1492.24581345274,"SVM"
"corel5k_athlete",499,0.110888888888889,4500,0.00244444444444444,0,1,2,2,2,0,1000,0,5.61793348952547,3,47.5329748133661,0.0192709371184647,0.0812780357765567,0.394341752847948,0.0171421902266609,0.0247309528299789,0.0983325631343916,8.76628688258246e-05,195.546762914185,926.166049494071,"SVM"
"corel5k_parade",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69006747798486,3,44.2892792811889,0.0169939463397465,0.0812780357765567,0.31948795394185,0.00554192465310521,0.00799530721401518,0.0867844293709059,3.55310587558706e-05,155.974092727804,2286.5207951164,"SVM"
"corel5k_ladder",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33658716955045,3,45.0425499357564,0.0154395108507001,0.0812780357765567,0.316563718274327,0.00209149367920425,0.00301738755903858,0.0833495488372974,1.99806184634437e-05,104.676123165598,4066.84384203432,"SVM"
"corel5k_sidewalk",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33694704759717,3,44.0535508657375,0.0163891843433926,0.0812780357765567,0.349890315616676,0.0038748725511315,0.00559025941359419,0.0851269944888551,2.59138388330841e-05,149.52908274572,3135.47222629128,"SVM"
"corel5k_store",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.07596119838191,3,45.1745558994673,0.0186875789430326,0.0812780357765567,0.364990947306959,0.00866871000210168,0.0125063049309366,0.0898966063524822,5.01394261761498e-05,172.892086392189,1620.04040622664,"SVM"
"corel5k_steps",499,0.110888888888889,4500,0.00244444444444444,0,1,2,2,2,0,1000,0,5.66509669140447,3,47.666416702324,0.0198915475224714,0.0812780357765567,0.35396265798927,0.0171421902266609,0.0247309528299789,0.0983445466989784,7.5679304239061e-05,226.510938479441,1072.97969093122,"SVM"
"corel5k_relief",499,0.110888888888889,4500,0.00222222222222222,0,1,2,2,2,0,1000,0,5.55957537875418,3,47.1390737036709,0.0188317970025096,0.0812780357765567,0.309422162519764,0.0157958569948722,0.0227886045530933,0.0970057974594142,6.80953120146229e-05,231.966878887054,1192.5922367035,"SVM"
"corel5k_fog",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.38081124110568,3,46.290180297857,0.0179155538157035,0.0812780357765567,0.327245648855632,0.0130337808319503,0.0188037709702883,0.0942534057614232,5.84108470836677e-05,223.139733160875,1390.48873598998,"SVM"
"corel5k_frost",499,0.110888888888889,4500,0.0164444444444444,0,1,2,2,2,0,1000,0,7.50799192204597,3,66.2392321699148,0.0223185912629304,0.0812780357765567,0.391254680342296,0.0838584430647735,0.120982159946218,0.164922605023173,0.000213873818156654,392.093075195162,379.027983214962,"SVM"
"corel5k_frozen",499,0.110888888888889,4500,0.00444444444444444,0,1,2,2,2,0,1000,0,6.13053622719132,3,50.7522521600598,0.020950441064547,0.0812780357765567,0.322742963592639,0.0285061105798476,0.0411256243685786,0.109684803883963,9.93424724414306e-05,286.947867103408,817.159985141057,"SVM"
"corel5k_rapids",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33660266806301,3,45.0433967934977,0.0154390587367311,0.0812780357765567,0.304142205502439,0.00209149367920425,0.00301738755903858,0.0833533048545217,1.62246012391302e-05,128.908787857296,5008.55521671201,"SVM"
"corel5k_crystals",499,0.110888888888889,4500,0.00333333333333333,0,1,2,2,2,0,1000,0,5.96007815028104,3,49.4542302529831,0.0206136568173654,0.0812780357765567,0.303319789691281,0.0223403798434845,0.0322303552117708,0.103539150835759,7.92647842816703e-05,281.844958589645,1024.39906609387,"SVM"
"corel5k_spider",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33623893901971,3,44.0359702249827,0.0156620028747727,0.0812780357765567,0.266508862755121,0.0038748725511315,0.00559025941359419,0.0851331302196371,1.97781080511887e-05,195.917250583461,4108.49498132971,"SVM"
"corel5k_needles",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.01858495662139,3,45.0930250758338,0.017774599825162,0.0812780357765567,0.392437910843565,0.00866871000210168,0.0125063049309366,0.0898895762269837,5.71695516746593e-05,151.63158968665,1420.70147212443,"SVM"
"corel5k_stick",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.39802791130513,3,46.3585173807592,0.0182308577232339,0.0812780357765567,0.334284056882487,0.0130337808319503,0.0188037709702883,0.0942526910570139,5.91255514931001e-05,220.442439906397,1373.66854387044,"SVM"
"corel5k_mist",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.31685263181651,3,46.0035601150241,0.0185506007163838,0.0812780357765567,0.3347559213727,0.0116124467593863,0.0167532193523538,0.0928330963869266,5.73861490161878e-05,202.356264681755,1415.33542535899,"SVM"
"corel5k_doorway",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.68969382172775,3,44.2824203382868,0.0164005812295062,0.0812780357765567,0.271160905005273,0.00554192465310521,0.00799530721401518,0.0867924176823728,2.75427472889846e-05,201.211759849448,2949.97779911966,"SVM"
"corel5k_vineyard",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.26369443701516,3,45.8884150740111,0.0178672335599074,0.0812780357765567,0.386223527755535,0.0116124467593863,0.0167532193523538,0.0928284280573077,6.20544786351874e-05,187.133096833427,1308.78516884145,"SVM"
"corel5k_pottery",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.89808009358099,3,44.6919824988403,0.017845004817469,0.0812780357765567,0.339868152771409,0.00713341665639788,0.01029134483478,0.0883681851715594,4.32672613950658e-05,164.86868885146,1877.51121508295,"SVM"
"corel5k_pots",499,0.110888888888889,4500,0.00266666666666667,0,1,2,2,2,0,1000,0,5.73635210459231,3,48.0890456473993,0.0197238092123231,0.0812780357765567,0.358314421366022,0.0184682440156507,0.0266440440553066,0.0996690483981689,7.72313940383446e-05,239.128715020752,1051.39633168091,"SVM"
"corel5k_military",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33672106762479,3,45.0452143283797,0.0154397302658126,0.0812780357765567,0.357327035770968,0.00209149367920425,0.00301738755903858,0.0833495926110559,1.99368447049153e-05,104.905952278828,4075.77528613734,"SVM"
"corel5k_designs",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.04575733670414,3,45.1413049796849,0.0177486876066872,0.0812780357765567,0.3573212872781,0.00866871000210168,0.0125063049309366,0.0898990021951531,4.77435835051964e-05,181.568063510737,1701.38657866372,"SVM"
"corel5k_mushrooms",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33659385935183,3,45.044076965666,0.0154388245676139,0.0812780357765567,0.301690143922817,0.00209149367920425,0.00301738755903858,0.0833552489788556,1.42804769051729e-05,146.458251576083,5690.54912096213,"SVM"
"corel5k_terrace",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.14317434846622,3,45.435155601123,0.0176281981394858,0.0812780357765567,0.353854167013436,0.0101592083244917,0.014656639469102,0.0913830092329157,5.42348681326711e-05,187.318761421894,1497.6306517374,"SVM"
"corel5k_tent",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33699190275745,3,44.0492180268587,0.0166534170787611,0.0812780357765567,0.405236543899093,0.0038748725511315,0.00559025941359419,0.0851202446659863,3.26636617019378e-05,118.62946005535,2487.33203448635,"SVM"
"corel5k_bulls",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,6.10558702550988,3,50.4535329441063,0.0209529760370242,0.0812780357765567,0.320144093377826,0.0260778329833986,0.0376223603222798,0.107270875523882,8.4993236072991e-05,306.822450683056,955.288282831781,"SVM"
"corel5k_giant",499,0.110888888888889,4500,0.00355555555555556,0,1,2,2,2,0,1000,0,5.8204617140676,3,48.7909478272903,0.0205313401787474,0.0812780357765567,0.373168289698177,0.0235998722310811,0.0340474186333938,0.104767113057127,0.000110794950510172,213.004944019667,732.589711465185,"SVM"
"corel5k_tortoise",499,0.110888888888889,4500,0.00377777777777778,0,1,2,2,2,0,1000,0,5.89806245751467,3,49.2638804773426,0.0206435508641664,0.0812780357765567,0.366738325107982,0.0248454171144576,0.0358443600598458,0.106013105282278,0.000110347608736242,225.155917731252,735.563634748366,"SVM"
"corel5k_wings",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.40937851118315,3,46.4131646686801,0.0179444956555165,0.0812780357765567,0.328474350964532,0.0130337808319503,0.0188037709702883,0.0942550752553947,5.67413531123174e-05,229.705146547182,1431.43034080752,"SVM"
"corel5k_albatross",499,0.110888888888889,4500,0.00266666666666667,0,1,2,2,2,0,1000,0,5.60863825546588,3,47.6097492603837,0.0176304118434076,0.0812780357765567,0.346560379985313,0.0184682440156507,0.0266440440553066,0.0996619431548916,8.43366373158455e-05,218.98245653886,962.73341839758,"SVM"
"corel5k_booby",499,0.110888888888889,4500,0.00333333333333333,0,1,2,2,2,0,1000,0,5.81835020330343,3,48.6973118095689,0.0188636927638384,0.0812780357765567,0.331969834625343,0.0223403798434845,0.0322303552117708,0.103527378288259,9.10373317823366e-05,245.398007675561,891.798967031309,"SVM"
"corel5k_nest",499,0.110888888888889,4500,0.0157777777777778,0,1,2,2,2,0,1000,0,7.47343338505971,3,65.7306440548078,0.0216524728835981,0.0812780357765567,0.506123633881028,0.0811170596371262,0.117027179669976,0.16212287408363,0.000272221330052985,297.982011994937,297.573354853336,"SVM"
"corel5k_hawk",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.34528271594675,3,45.7933029919969,0.0154350477028833,0.0812780357765567,0.635951213367107,0.00209149367920425,0.00301738755903858,0.0833474717876218,2.2057668139025e-05,94.8193465429794,3683.79728973515,"SVM"
"corel5k_iguana",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.73188476867995,3,48.1661176811041,0.0192354835700837,0.0812780357765567,0.336031537218329,0.0197757082781358,0.0285303162629333,0.100965369515192,8.83745395008569e-05,223.771556715654,918.699680876625,"SVM"
"corel5k_lizard",499,0.110888888888889,4500,0.00466666666666667,0,1,2,2,2,0,1000,0,6.26486615223264,3,51.7071651532908,0.0212861460384427,0.0812780357765567,0.321267180427688,0.0297032085773701,0.0428526717130623,0.110887585382041,9.36589718853481e-05,317.142159255506,866.808327813513,"SVM"
"corel5k_marine",499,0.110888888888889,4500,0.00288888888888889,0,1,2,2,2,0,1000,0,5.73188476867995,3,48.1661176811041,0.0192354835700837,0.0812780357765567,0.336031537218329,0.0197757082781358,0.0285303162629333,0.100965369515192,8.83745395008569e-05,223.771556715654,918.699680876625,"SVM"
"corel5k_penguin",499,0.110888888888889,4500,0.00222222222222222,0,1,2,2,2,0,1000,0,5.47686578406884,3,46.8106834793415,0.0184450604334571,0.0812780357765567,0.317195958535757,0.0157958569948722,0.0227886045530933,0.0969984882042943,7.54045671346091e-05,209.481435874754,1076.89274396951,"SVM"
"corel5k_deer",499,0.110888888888889,4500,0.0104444444444444,0,1,2,2,2,0,1000,0,7.02555949868904,3,59.6286470198883,0.0225051566821328,0.0812780357765567,0.387632815860664,0.0580339766744284,0.0837253303512637,0.139136255549313,0.000175756901672507,330.194581960513,461.445770283345,"SVM"
"corel5k_white.tailed",499,0.110888888888889,4500,0.00577777777777778,0,1,2,2,2,0,1000,0,6.29511778975336,3,52.3200835789216,0.020813934845399,0.0812780357765567,0.401680794729861,0.0355381963093908,0.0512707795776966,0.11666438001043,0.000151852075517327,234.031679766772,534.244813083128,"SVM"
"corel5k_horns",499,0.110888888888889,4500,0.00244444444444444,0,1,2,2,2,0,1000,0,5.6463758523503,3,47.6187339970783,0.0200738089067562,0.0812780357765567,0.336814706858812,0.0171421902266609,0.0247309528299789,0.098344524447231,7.57015559864787e-05,226.444357758283,1072.66400488616,"SVM"
"corel5k_slope",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.51364717860589,3,46.8493009641744,0.0191764352701575,0.0812780357765567,0.303458148718858,0.0144272148621774,0.0208140713355028,0.0956439020498838,6.13485888502428e-05,235.16783568397,1323.8558328695,"SVM"
"corel5k_mule",499,0.110888888888889,4500,0.00311111111111111,0,1,2,2,2,0,1000,0,5.82284243173593,3,48.6546481450934,0.0203427874273335,0.0812780357765567,0.341889290253088,0.0210660120997037,0.0303918311875494,0.102256199415911,8.78484603489033e-05,239.799445727755,924.207288252393,"SVM"
"corel5k_fawn",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.87489739485031,3,44.6502354443228,0.0171417818046269,0.0812780357765567,0.294473214080162,0.00713341665639788,0.01029134483478,0.0883743298758555,3.7122557098903e-05,192.158547628948,2188.45143137671,"SVM"
"corel5k_antlers",499,0.110888888888889,4500,0.00622222222222222,0,1,2,2,2,0,1000,0,6.46251159293522,3,53.5753810741479,0.0221719722338082,0.0812780357765567,0.371159733039596,0.0378093991746944,0.0545474326883229,0.11895946499397,0.000127969957280728,295.455276989363,634.133725943637,"SVM"
"corel5k_elk",499,0.110888888888889,4500,0.00711111111111111,0,1,2,2,2,0,1000,0,6.67305119324327,3,55.4290596867056,0.0228782861356436,0.0812780357765567,0.332623646437544,0.0422580107329775,0.0609654225222993,0.12341960717885,0.000116439330684102,362.918701822692,697.029053405182,"SVM"
"corel5k_caribou",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,5.9952398608092,3,49.8665928694776,0.019371794018732,0.0812780357765567,0.355373461819847,0.0260778329833986,0.0376223603222798,0.107248881705399,0.000106987054555723,243.747555175624,758.699723616785,"SVM"
"corel5k_herd",499,0.110888888888889,4500,0.00555555555555556,0,1,2,2,2,0,1000,0,6.34315709298383,3,52.5608257431969,0.0216140702738296,0.0812780357765567,0.382748204856528,0.0343898550819048,0.0496140733835542,0.115537752749249,0.000130138109212351,264.256606231996,623.552149009113,"SVM"
"corel5k_moose",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,6.12252527666594,3,50.6335108304983,0.0219380385180281,0.0812780357765567,0.349048265654955,0.0260778329833986,0.0376223603222798,0.107259487911407,9.63808485478157e-05,270.570692998839,842.300686818852,"SVM"
"corel5k_clearing",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33762156501731,3,44.0725906056831,0.0167923798308941,0.0812780357765567,0.393868831359625,0.0038748725511315,0.00559025941359419,0.085121569484718,3.13388429702263e-05,123.644403681809,2592.52382134131,"SVM"
"corel5k_mare",499,0.110888888888889,4500,0.0153333333333333,0,1,2,2,2,0,1000,0,7.23241335758699,3,63.780260092844,0.0200940977918526,0.0812780357765567,0.647504800683976,0.0792736402468215,0.114367687657305,0.160135158638503,0.000416517384875675,190.32492550217,194.137198897033,"KNN_3"
"corel5k_foals",499,0.110888888888889,4500,0.0171111111111111,0,1,2,2,2,0,1000,0,7.26453198170043,3,64.4576322102512,0.0199675290437243,0.0812780357765567,0.66197350478044,0.0865723401818901,0.124897485858565,0.167390857837281,0.000459518121165702,188.398098343269,175.876671523576,"KNN_3"
"corel5k_orchid",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33676313172715,3,45.0482821231976,0.0154396859646971,0.0812780357765567,0.332599967392412,0.00209149367920425,0.00301738755903858,0.0833558062995382,1.37231562225939e-05,152.406169927644,5921.69259769412,"SVM"
"corel5k_lily",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.00659389050279,3,45.0196756027033,0.017237000960933,0.0812780357765567,0.344095160747257,0.00866871000210168,0.0125063049309366,0.0898969166260136,4.98291526447452e-05,173.968641688629,1630.13421486464,"SVM"
"corel5k_stems",499,0.110888888888889,4500,0.00644444444444444,0,1,2,2,2,0,1000,0,6.53124932785247,3,54.7723728223783,0.0208989483457187,0.0812780357765567,0.401688626977082,0.03893287171136,0.0561682609455452,0.120054301787117,0.000156605700799302,248.60443465755,517.997937889366,"SVM"
"corel5k_row",499,0.110888888888889,4500,0.00222222222222222,0,1,2,2,2,0,1000,0,5.58973206593852,3,47.3095307928279,0.0185889223122161,0.0812780357765567,0.385657796423474,0.0157958569948722,0.0227886045530933,0.0970003460491793,7.35467222496052e-05,214.773092691523,1104.12111608064,"SVM"
"corel5k_chrysanthemums",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.87048978248766,3,45.0539559816387,0.0164238954626959,0.0812780357765567,0.401615158822612,0.00713341665639788,0.01029134483478,0.0883713921927226,4.00602402319045e-05,178.067246104948,2027.89536622963,"SVM"
