"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","Nlbst","NSlbst","Mfreq","LCard","LDen","Mir","Scl","Lfq","IRLbl","LScl","datasetname","labelname","TOP3","ALL"
"corel5k_room",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.29083856071844,3,45.9394102849984,0.0186269147146664,0.34832691862057,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928278259908091,6.26565451338608e-05,185.334935633257,1296.19944824459,0.00155555555555556,0.999333333333333,0.998,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.286990645261082,"corel5k","room","SVM","SVM"
"corel5k_entrance",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00222222222222222,0.997777777777778,0.5,0.703964084381274,0,5.55998544762271,3,47.1022155991531,0.0192920852101959,0.30402119774451,1,0.0157958569948722,0.0227886045530933,0.0812780357765567,0.117259419148034,0.0970114364315627,6.24563398661896e-05,252.910385538349,1300.35765161218,0.00222222222222222,0.997777777777778,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00222222222222222,100.4,0.577007024356973,"corel5k","entrance","SVM","NB"
"corel5k_fruit",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00266666666666667,0.997333333333333,0.5,0.703335545020219,0,5.73961861547636,3,48.0848667294406,0.0195165884547898,0.330976122600472,1,0.0184682440156507,0.0266440440553066,0.0812780357765567,0.117259419148034,0.0996704739945634,7.58057976439721e-05,243.625746178258,1071.18759386037,0.00266666666666667,0.998888888888889,0.996444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00266666666666667,83.6666666666667,0.482650581452239,"corel5k","fruit","SVM","NB"
"corel5k_night",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00377777777777778,0.996222222222222,0.5,0.701764196617582,0,5.95483979746147,3,49.6146345816961,0.0187308428739484,0.338869548946265,1,0.0248454171144576,0.0358443600598458,0.0812780357765567,0.117259419148034,0.106025064516882,9.83883741325226e-05,252.523911829181,825.093900759867,0.00377777777777778,0.993777777777778,0.975333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00377777777777778,59.0588235294118,0.405035889749635,"corel5k","night","SVM","NB"
"corel5k_perch",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000444444444444444,0.999555555555556,0.5,0.706478241825493,0,4.33668458288442,3,44.0433539685005,0.0167927474147433,0.346008837360254,1,0.0038748725511315,0.00559025941359419,0.0812780357765567,0.117259419148034,0.0851245306176282,2.83777100600257e-05,136.546343694935,2863.15061696782,0.000444444444444444,1,0.999555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000444444444444444,502,0.733896882466108,"corel5k","perch","SVM","SVM"
"corel5k_cow",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00244444444444444,0.997555555555556,0.5,0.703649814700747,0,5.67320692568628,3,47.7023310271521,0.0198470879898702,0.334603236131387,1,0.0171421902266609,0.0247309528299789,0.0812780357765567,0.117259419148034,0.0983500797197751,7.01462834422646e-05,244.377740137439,1157.69340167472,0.00244444444444444,0.999111111111111,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00244444444444444,91.2727272727273,0.484318218952898,"corel5k","cow","SVM","NB"
"corel5k_figures",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00355555555555556,0.996444444444444,0.5,0.70207846629811,0,6.00053821942544,3,49.7276625223893,0.0207796295117437,0.334198968837741,1,0.0235998722310811,0.0340474186333938,0.0812780357765567,0.117259419148034,0.104791605601934,8.63024057035345e-05,273.455554786633,940.781809139395,0.00355555555555556,0.993777777777778,0.994,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00355555555555556,62.75,0.37222174686685,"corel5k","figures","SVM","SVM"
"corel5k_facade",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00311111111111111,0.996888888888889,0.5,0.702707005659165,0,5.79044554554886,3,48.4702674208307,0.0198932826408845,0.32956327122541,1,0.0210660120997037,0.0303918311875494,0.0812780357765567,0.117259419148034,0.102258709547995,8.53383282656359e-05,246.852879917342,951.421232386454,0.00311111111111111,0.996222222222222,0.996444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00311111111111111,71.7142857142857,0.52866286722833,"corel5k","facade","SVM","SVM"
"corel5k_chairs",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00133333333333333,0.998666666666667,0.5,0.705221163103383,0,5.18687296787245,3,45.5286943225371,0.0184518968541336,0.334561463261154,1,0.0101592083244917,0.014656639469102,0.0812780357765567,0.117259419148034,0.0913853257029744,5.19183980738923e-05,195.676459624827,1564.49583176427,0.00133333333333333,0.999777777777778,0.998666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00133333333333333,167.333333333333,0.625422859847664,"corel5k","chairs","SVM","SVM"
"corel5k_guard",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00244444444444444,0.997555555555556,0.5,0.703649814700747,0,5.62923050593132,3,47.5025319716428,0.020155320270053,0.361844624507781,1,0.0171421902266609,0.0247309528299789,0.0812780357765567,0.117259419148034,0.0983433065937946,7.69194094228168e-05,222.859098312005,1055.66484423692,0.00244444444444444,0.999111111111111,0.997555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00244444444444444,91.2727272727273,0.57806820313218,"corel5k","guard","SVM","SVM"
"corel5k_pond",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.002,0.998,0.5,0.704278354061801,0,5.38797342702539,3,46.4871146685189,0.0181600453399469,0.3944369429605,1,0.0144272148621774,0.0208140713355028,0.0812780357765567,0.117259419148034,0.0956254989749098,7.97516638242724e-05,180.901741360115,1018.1390609185,0.002,0.996444444444444,0.998,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.002,111.555555555556,0.644881269185747,"corel5k","pond","SVM","SVM"
"corel5k_church",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00933333333333333,0.990666666666667,0.5,0.693907454604399,0,6.87617960911874,3,57.9409003083906,0.0228027186312297,0.381292884042747,1,0.0529151635054479,0.0763404439771383,0.0812780357765567,0.117259419148034,0.134029252408252,0.000163946873752613,322.757990404221,494.758375357623,0.00933333333333333,0.987111111111111,0.988,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00933333333333333,23.9047619047619,0.43738610630012,"corel5k","church","SVM","NB"
"corel5k_park",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0122222222222222,0.987777777777778,0.5,0.689821948757543,0,7.29617066296621,3,62.9325819281729,0.0230144974637055,0.381080760313315,1,0.0659799962435965,0.0951890133785091,0.0812780357765567,0.117259419148034,0.14707806843343,0.000179963586722728,366.629702403368,450.636007353991,0.0122222222222222,0.980444444444444,0.974666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0122222222222222,18.2545454545455,0.461280368203938,"corel5k","park","SVM","NB"
"corel5k_barn",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00177777777777778,0.998222222222222,0.5,0.704592623742329,0,5.41862259801357,3,46.4685062023207,0.0191534146665348,0.359372873795497,1,0.0130337808319503,0.0188037709702883,0.0812780357765567,0.117259419148034,0.0942487661223062,6.30504862008186e-05,206.719751382045,1288.09451257335,0.00177777777777778,0.998444444444444,0.998,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00177777777777778,125.5,0.718905895088547,"corel5k","barn","SVM","NB"
"corel5k_arch",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0126666666666667,0.987333333333333,0.5,0.689193409396488,0,7.27121304417799,3,62.4835954507409,0.0246918076945409,0.376621036361874,1,0.0679240014004545,0.0979936199777707,0.0812780357765567,0.117259419148034,0.149044656145809,0.000157381031202458,431.589505301156,515.44111844711,0.0126666666666667,0.989555555555556,0.986,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0126666666666667,17.6140350877193,0.343768849373006,"corel5k","arch","SVM","NB"
"corel5k_hats",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00466666666666667,0.995333333333333,0.5,0.700507117895473,0,6.24954395290033,3,51.6724053959161,0.0220558784454216,0.360052811959378,1,0.0297032085773701,0.0428526717130623,0.0812780357765567,0.117259419148034,0.110878531963294,0.000102712390632445,289.18817286283,790.316756197497,0.00466666666666667,0.995333333333333,0.995111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00466666666666667,47.8095238095238,0.528041313096916,"corel5k","hats","SVM","NB"
"corel5k_cathedral",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.26197458528546,3,45.8352899954582,0.0175887894944626,0.317463940618966,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928370585128681,5.34240230748201e-05,217.363764296132,1520.37617308841,0.00155555555555556,0.999555555555556,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.782051357989637,"corel5k","cathedral","SVM","NB"
"corel5k_ceremony",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00288888888888889,0.997111111111111,0.5,0.703021275339692,0,5.73514048404732,3,48.2097176210251,0.0197504354250452,0.350230114910212,1,0.0197757082781358,0.0285303162629333,0.0812780357765567,0.117259419148034,0.100959660005003,9.40840496889773e-05,210.191933101416,862.887513826683,0.00288888888888889,0.996666666666667,0.996666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00288888888888889,77.2307692307692,0.537773713701734,"corel5k","ceremony","SVM","NB"
"corel5k_crowd",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00133333333333333,0.998666666666667,0.5,0.705221163103383,0,5.1211504014777,3,45.3866812543806,0.0176684410181994,0.348188702751017,1,0.0101592083244917,0.014656639469102,0.0812780357765567,0.117259419148034,0.0913800585482723,5.71855527759894e-05,177.653407745973,1420.30366554196,0.00133333333333333,0.998444444444444,0.998222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00133333333333333,167.333333333333,0.753132803398842,"corel5k","crowd","SVM","SVM"
"corel5k_glass",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00177777777777778,0.998222222222222,0.5,0.704592623742329,0,5.41459590425985,3,46.3937883095157,0.0180787988754726,0.28104620390806,1,0.0130337808319503,0.0188037709702883,0.0812780357765567,0.117259419148034,0.0942599046001577,5.19120083492169e-05,251.074486355273,1564.68852489374,0.00177777777777778,0.998666666666667,0.957333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00177777777777778,125.5,0.465231900495563,"corel5k","glass","SVM","NB"
"corel5k_shrine",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00444444444444444,0.995555555555556,0.5,0.700821387576,0,6.19053600719926,3,51.2261901347577,0.0223584572895614,0.346320445761988,1,0.0285061105798476,0.0411256243685786,0.0812780357765567,0.117259419148034,0.109678299954261,0.000105846402143419,269.31581992955,766.886618067826,0.00444444444444444,0.995555555555556,0.995111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00444444444444444,50.2,0.304520531015262,"corel5k","shrine","SVM","SVM"
"corel5k_model",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33659738302401,3,45.042552547014,0.0154383276596268,0.315073020687939,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833501938086113,1.93356471494402e-05,108.167762011772,4202.53325380732,0.999777777777778,0.997555555555556,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.85086089265668,"corel5k","model","SVM","SVM"
"corel5k_pillar",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0108888888888889,0.989111111111111,0.5,0.691707566840707,0,6.99071053028507,3,60.1452597127863,0.0196271989200558,0.561344190726211,1,0.0600473011368603,0.0866299435689146,0.0812780357765567,0.117259419148034,0.141011126895986,0.00031421001743075,191.10562300928,257.674234644572,0.0108888888888889,0.986666666666667,0.988222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0108888888888889,20.4897959183673,0.315192159518691,"corel5k","pillar","KNN_3","NB"
"corel5k_carpet",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000666666666666667,0.999333333333333,0.5,0.706163972144965,0,4.69058274168971,3,44.3020339438742,0.0168566536615866,0.348070371110212,1,0.00554192465310521,0.00799530721401518,0.0812780357765567,0.117259419148034,0.086785144588461,3.48158412008151e-05,159.178249381936,2333.51305420861,0.000666666666666667,1,0.999333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000666666666666667,334.666666666667,0.648903141954176,"corel5k","carpet","SVM","SVM"
"corel5k_monument",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.33288527479307,3,46.0464332984238,0.0176893939797759,0.295069191264528,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928427204213901,4.77621145528382e-05,243.130918053047,1700.72607593913,0.00155555555555556,0.997555555555556,0.996,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.756333202575686,"corel5k","monument","SVM","NB"
"corel5k_floor",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000666666666666667,0.999333333333333,0.5,0.706163972144965,0,4.69055259413493,3,44.2997947513146,0.0175206536825843,0.341135170035612,1,0.00554192465310521,0.00799530721401518,0.0812780357765567,0.117259419148034,0.0867816332551843,3.83271744774798e-05,144.595178973121,2119.63729937395,0.000666666666666667,1,0.999333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000666666666666667,334.666666666667,0.221063835454263,"corel5k","floor","SVM","SVM"
"corel5k_vines",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.002,0.998,0.5,0.704278354061801,0,5.49280567968145,3,46.8238909493243,0.0195940306488203,0.36690615922632,1,0.0144272148621774,0.0208140713355028,0.0812780357765567,0.117259419148034,0.0956326751955053,7.25754432287579e-05,198.789207758646,1118.91098036244,0.002,0.998222222222222,0.998,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.002,111.555555555556,0.573986701680996,"corel5k","vines","SVM","NB"
"corel5k_cottage",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00288888888888889,0.997111111111111,0.5,0.703021275339692,0,5.80716640977917,3,48.5840454915579,0.0212085349423676,0.410855435111855,1,0.0197757082781358,0.0285303162629333,0.0812780357765567,0.117259419148034,0.100956477996444,9.72660582483598e-05,203.315613218749,834.625882659096,0.00288888888888889,0.998,0.996888888888889,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00288888888888889,77.2307692307692,0.617167254440503,"corel5k","cottage","SVM","NB"
"corel5k_poppies",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00266666666666667,0.997333333333333,0.5,0.703335545020219,0,5.75614047852578,3,48.3625595278143,0.0193629288817069,0.42439243449114,1,0.0184682440156507,0.0266440440553066,0.0812780357765567,0.117259419148034,0.0996577486964224,8.85310957850989e-05,208.607426033455,917.073305834277,0.00266666666666667,0.997555555555556,0.996222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00266666666666667,83.6666666666667,0.590922464116815,"corel5k","poppies","SVM","SVM"
"corel5k_lawn",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00355555555555556,0.996444444444444,0.5,0.70207846629811,0,5.83790846240562,3,49.0241453327827,0.0200785427275176,0.457519364401193,1,0.0235998722310811,0.0340474186333938,0.0812780357765567,0.117259419148034,0.104746342097637,0.000131565910000157,179.376802327084,616.774283448196,0.00355555555555556,0.994,0.996222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00355555555555556,62.75,0.590370576265334,"corel5k","lawn","SVM","NB"
"corel5k_tower",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00888888888888889,0.991111111111111,0.5,0.694535993965453,0,6.92730609067952,3,58.1622009206025,0.0231612051751762,0.32773942146706,1,0.0508310715523042,0.0733337348515813,0.0812780357765567,0.117259419148034,0.131991846964091,0.000117260364770095,433.488942763955,692.141590817268,0.00888888888888889,0.991777777777778,0.979333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00888888888888889,25.1,0.461184727577905,"corel5k","tower","SVM","NB"
"corel5k_vegetables",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000888888888888889,0.999111111111111,0.5,0.705849702464438,0,4.89406641215388,3,44.6876652308852,0.0170080746835403,0.32063327179185,1,0.00713341665639788,0.01029134483478,0.0812780357765567,0.117259419148034,0.0883734723002654,3.79801326890509e-05,187.819687592991,2139.01452922748,0.000888888888888889,0.999333333333333,0.999111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000888888888888889,251,0.621730053577136,"corel5k","vegetables","SVM","SVM"
"corel5k_bench",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.002,0.998,0.5,0.704278354061801,0,5.46940940088279,3,46.7581281051965,0.0193395423771863,0.394299051991631,1,0.0144272148621774,0.0208140713355028,0.0812780357765567,0.117259419148034,0.0956289502814484,7.63003572855322e-05,189.084499410503,1064.23794472412,0.002,0.995777777777778,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.002,111.555555555556,0.575353692098646,"corel5k","bench","SVM","SVM"
"corel5k_rose",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000888888888888889,0.999111111111111,0.5,0.705849702464438,0,4.82847008952028,3,44.6097091502829,0.0168563826451794,0.349707296907392,1,0.00713341665639788,0.01029134483478,0.0812780357765567,0.117259419148034,0.0883664359998703,4.50164330841571e-05,158.462502861169,1804.51923393418,0.000888888888888889,0.999777777777778,0.998222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000888888888888889,251,0.74933196843303,"corel5k","rose","SVM","SVM"
"corel5k_tulip",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00622222222222222,0.993777777777778,0.5,0.698307230131782,0,6.49163774146456,3,54.0113572086722,0.0211165751535649,0.421593496630746,1,0.0378093991746944,0.0545474326883229,0.0812780357765567,0.117259419148034,0.118946738052631,0.00014069689862023,268.729442834058,576.68178668915,0.00622222222222222,0.990666666666667,0.988444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00622222222222222,35.8571428571429,0.401142929295753,"corel5k","tulip","SVM","NB"
"corel5k_canal",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.29302091947454,3,45.9191493484435,0.0189894828232848,0.30780104385402,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.092834804929743,5.56776061999353e-05,208.565840953842,1458.79759770367,0.00155555555555556,0.999333333333333,0.998444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.799576852413128,"corel5k","canal","SVM","NB"
"corel5k_cheese",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00133333333333333,0.998666666666667,0.5,0.705221163103383,0,5.10611136769174,3,45.3313310775493,0.0178246510972736,0.327329241615914,1,0.0101592083244917,0.014656639469102,0.0812780357765567,0.117259419148034,0.0913847787199786,5.24653810697958e-05,193.636415429379,1548.1746008369,0.00133333333333333,0.998222222222222,0.998666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00133333333333333,167.333333333333,0.76412617987822,"corel5k","cheese","SVM","SVM"
"corel5k_railing",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33649050428627,3,45.0408369981179,0.0154398932622536,0.284635242272182,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833505069982046,1.90224575561907e-05,109.948657949487,4271.74107651277,0.999777777777778,0.997555555555556,0.999555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.910893186726037,"corel5k","railing","SVM","SVM"
"corel5k_dock",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000888888888888889,0.999111111111111,0.5,0.705849702464438,0,4.89906449584564,3,44.6934196908752,0.0181251562762745,0.348102799876449,1,0.00713341665639788,0.01029134483478,0.0812780357765567,0.117259419148034,0.0883660411721132,4.54112608413319e-05,157.08475220105,1788.82116485477,0.000888888888888889,1,0.999111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000888888888888889,251,0.837094157507248,"corel5k","dock","SVM","NB"
"corel5k_horses",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0228888888888889,0.977111111111111,0.5,0.67473700409223,0,7.92542207677792,3,74.0478882694198,0.0210129639925664,0.651215317881885,1,0.109078623119371,0.157367188641313,0.0812780357765567,0.117259419148034,0.189866059544398,0.000490599351530405,222.337479206006,164.670899325515,0.0228888888888889,0.983555555555556,0.983555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0228888888888889,9.74757281553398,0.154041163405371,"corel5k","horses","KNN_3","NB"
"corel5k_petals",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0131111111111111,0.986888888888889,0.5,0.688564870035434,0,7.36208070739066,3,69.3297299121281,0.0218282851502524,0.598063619127038,1,0.0698522087489319,0.100775435157225,0.0812780357765567,0.117259419148034,0.150850457414725,0.000279787110763302,249.661996788789,289.499571459235,0.0131111111111111,0.992666666666667,0.981777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0131111111111111,17.0169491525424,0.347034426104623,"corel5k","petals","KNN_3","NB"
"corel5k_umbrella",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00333333333333333,0.996666666666667,0.5,0.702392735978637,0,5.95275920089027,3,49.4444728660851,0.0217294015201533,0.343224348608218,1,0.0223403798434845,0.0322303552117708,0.0812780357765567,0.117259419148034,0.103530290821661,8.81247983806071e-05,253.508436376755,921.306062199661,0.00333333333333333,0.996666666666667,0.996666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00333333333333333,66.9333333333333,0.646903092009953,"corel5k","umbrella","SVM","SVM"
"corel5k_column",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00222222222222222,0.997777777777778,0.5,0.703964084381274,0,5.61916516251997,3,47.3694333160316,0.0202042716702586,0.321906164024954,1,0.0157958569948722,0.0227886045530933,0.0812780357765567,0.117259419148034,0.0970070556261595,6.6837145269372e-05,236.333507830273,1215.06085132727,0.00222222222222222,0.999777777777778,0.997777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00222222222222222,100.4,0.582400474047957,"corel5k","column","SVM","NB"
"corel5k_waterfalls",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.002,0.998,0.5,0.704278354061801,0,5.46627533226211,3,46.6725561432201,0.0193781892366944,0.313350386230077,1,0.0144272148621774,0.0208140713355028,0.0812780357765567,0.117259419148034,0.0956419851277355,6.32655109984973e-05,228.042335144025,1283.71317932589,0.002,0.998888888888889,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.002,111.555555555556,0.556962769023903,"corel5k","waterfalls","SVM","SVM"
"corel5k_elephant",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00288888888888889,0.997111111111111,0.5,0.703021275339692,0,5.80360342277672,3,48.4601747289373,0.020178722605259,0.33666660162005,1,0.0197757082781358,0.0285303162629333,0.0812780357765567,0.117259419148034,0.1009727423759,8.10016787924335e-05,244.139486649542,1002.41174390757,0.00288888888888889,0.998888888888889,0.996,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00288888888888889,77.2307692307692,0.623677906938879,"corel5k","elephant","SVM","NB"
"corel5k_monks",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00288888888888889,0.997111111111111,0.5,0.703021275339692,0,5.83465170350192,3,48.6726731531677,0.0201916827721707,0.353962038632928,1,0.0197757082781358,0.0285303162629333,0.0812780357765567,0.117259419148034,0.100971514412783,8.22296419093245e-05,240.493668936838,987.427456198616,0.00288888888888889,0.996666666666667,0.983333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00288888888888889,77.2307692307692,0.630317866310258,"corel5k","monks","SVM","NB"
"corel5k_pattern",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00111111111111111,0.998888888888889,0.5,0.705535432783911,0,5.08638786455291,3,45.1608885011861,0.0174351532887085,0.298254315762415,1,0.00866871000210168,0.0125063049309366,0.0812780357765567,0.117259419148034,0.0899038834225441,4.2862356114199e-05,202.245298392031,1895.25683571864,0.00111111111111111,0.999333333333333,0.997555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00111111111111111,200.8,0.488798109179315,"corel5k","pattern","SVM","SVM"
"corel5k_interior",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.30770819520445,3,45.9744162177421,0.0186891914708649,0.334665590120125,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928316844992596,5.87980366832002e-05,197.497185525996,1381.32567550643,0.00155555555555556,0.998888888888889,0.998,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.534464773492552,"corel5k","interior","SVM","NB"
